Name,Shop Code,Address,Pincode,Latitude,Longitude,Menu Item,Price,Category,Subcategory,Taste
Cafe De Italiano,AMD-058-220,", Cafe de italiano, Bellagio Rd, nr. Iscon Circle, opp. Wide Angle, Sanidhya, Ahmedabad, Gujarat 380058",380058,23.0243545,72.4859449,Roastea - Curated Coffee And Tea Artisans,₹N/A,Beverages,Coffee,Bold/Bitter
Cafe De Italiano,AMD-058-221,", Cafe de italiano, Bellagio Rd, nr. Iscon Circle, opp. Wide Angle, Sanidhya, Ahmedabad, Gujarat 380058",380058,23.0243545,72.4859449,4 Coffee,₹N/A,Beverages,Coffee,Bold/Bitter
Cafe De Italiano,AMD-058-222,", Cafe de italiano, Bellagio Rd, nr. Iscon Circle, opp. Wide Angle, Sanidhya, Ahmedabad, Gujarat 380058",380058,23.0243545,72.4859449,Add missing information,₹N/A,General,Cafe Item,Standard
Cafe De Italiano,AMD-058-223,", Cafe de italiano, Bellagio Rd, nr. Iscon Circle, opp. Wide Angle, Sanidhya, Ahmedabad, Gujarat 380058",380058,23.0243545,72.4859449,From the owner,₹N/A,General,Cafe Item,Standard
Cafe De Italiano,AMD-058-224,", Cafe de italiano, Bellagio Rd, nr. Iscon Circle, opp. Wide Angle, Sanidhya, Ahmedabad, Gujarat 380058",380058,23.0243545,72.4859449,Updates from customers,₹N/A,General,Cafe Item,Standard
Cafe De Italiano,AMD-058-225,", Cafe de italiano, Bellagio Rd, nr. Iscon Circle, opp. Wide Angle, Sanidhya, Ahmedabad, Gujarat 380058",380058,23.0243545,72.4859449,Menu & highlights,₹N/A,General,Cafe Item,Standard
Cafe De Italiano,AMD-058-226,", Cafe de italiano, Bellagio Rd, nr. Iscon Circle, opp. Wide Angle, Sanidhya, Ahmedabad, Gujarat 380058",380058,23.0243545,72.4859449,Photos & videos,₹N/A,General,Cafe Item,Standard
Cafe De Italiano,AMD-058-227,", Cafe de italiano, Bellagio Rd, nr. Iscon Circle, opp. Wide Angle, Sanidhya, Ahmedabad, Gujarat 380058",380058,23.0243545,72.4859449,Review summary,₹N/A,General,Cafe Item,Standard
Cafe De Italiano,AMD-058-228,", Cafe de italiano, Bellagio Rd, nr. Iscon Circle, opp. Wide Angle, Sanidhya, Ahmedabad, Gujarat 380058",380058,23.0243545,72.4859449,Reviews,₹N/A,General,Cafe Item,Standard
Cafe De Italiano,AMD-058-229,", Cafe de italiano, Bellagio Rd, nr. Iscon Circle, opp. Wide Angle, Sanidhya, Ahmedabad, Gujarat 380058",380058,23.0243545,72.4859449,People also search for,₹N/A,General,Cafe Item,Standard
Cafe De Italiano,AMD-058-230,", Cafe de italiano, Bellagio Rd, nr. Iscon Circle, opp. Wide Angle, Sanidhya, Ahmedabad, Gujarat 380058",380058,23.0243545,72.4859449,Web results,₹N/A,General,Cafe Item,Standard
Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,AMD-059-231,", Frizebee lane, Sindhu Bhavan Marg, opposite Auto Bell showroom, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Z27 Coffee Bar - Ahmedabad,₹200–400,Beverages,Coffee,Bold/Bitter
Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,AMD-059-232,", Frizebee lane, Sindhu Bhavan Marg, opposite Auto Bell showroom, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Coffee By Di Bella Arista,₹200–400,Beverages,Coffee,Bold/Bitter
Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,AMD-059-233,", Frizebee lane, Sindhu Bhavan Marg, opposite Auto Bell showroom, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,A GOURMESSERIE - SINDHU BHAVAN,₹200–400,General,Cafe Item,Standard
Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,AMD-059-234,", Frizebee lane, Sindhu Bhavan Marg, opposite Auto Bell showroom, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Camilo Coffee,₹200–400,Beverages,Coffee,Bold/Bitter
Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,AMD-059-235,", Frizebee lane, Sindhu Bhavan Marg, opposite Auto Bell showroom, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Grace Coffee Co. SBR Outlet,₹₹,Beverages,Coffee,Bold/Bitter
Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,AMD-059-236,", Frizebee lane, Sindhu Bhavan Marg, opposite Auto Bell showroom, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Ares cafe,₹200–400,General,Cafe Item,Standard
Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,AMD-059-237,", Frizebee lane, Sindhu Bhavan Marg, opposite Auto Bell showroom, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,"Nothing Before Coffee - Sindhu Bhavan , Ahmedabad",₹400–600,Beverages,Coffee,Bold/Bitter
Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,AMD-059-238,", Frizebee lane, Sindhu Bhavan Marg, opposite Auto Bell showroom, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,4 Coffee,₹400–600,Beverages,Coffee,Bold/Bitter
Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,AMD-059-239,", Frizebee lane, Sindhu Bhavan Marg, opposite Auto Bell showroom, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Âme Cafe & Patisserie,₹400–600,General,Cafe Item,Standard
Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,AMD-059-240,", Frizebee lane, Sindhu Bhavan Marg, opposite Auto Bell showroom, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,The Café,₹200–400,General,Cafe Item,Standard
Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,AMD-059-241,", Frizebee lane, Sindhu Bhavan Marg, opposite Auto Bell showroom, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Fick's Coffee,₹200–400,Beverages,Coffee,Bold/Bitter
Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,AMD-059-242,", Frizebee lane, Sindhu Bhavan Marg, opposite Auto Bell showroom, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Tero Restro&Cafe,₹400–600,General,Cafe Item,Standard
Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,AMD-059-243,", Frizebee lane, Sindhu Bhavan Marg, opposite Auto Bell showroom, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Cafe De Italiano,₹1–200,General,Cafe Item,Standard
Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,AMD-059-244,", Frizebee lane, Sindhu Bhavan Marg, opposite Auto Bell showroom, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,₹200–400,General,Cafe Item,Standard
Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,AMD-059-245,", Frizebee lane, Sindhu Bhavan Marg, opposite Auto Bell showroom, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Tea Post - The Desi Cafe,₹400–600,General,Cafe Item,Standard
Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,AMD-059-246,", Frizebee lane, Sindhu Bhavan Marg, opposite Auto Bell showroom, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,"Cafe Baba Budan, Bodakdev Ahmedabad | Where Every Sip Tells a Story",₹200–400,General,Cafe Item,Standard
Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,AMD-059-247,", Frizebee lane, Sindhu Bhavan Marg, opposite Auto Bell showroom, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,TRITON,₹200–400,General,Cafe Item,Standard
Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,AMD-059-248,", Frizebee lane, Sindhu Bhavan Marg, opposite Auto Bell showroom, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Theka Coffee,₹200–400,Beverages,Coffee,Bold/Bitter
Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,AMD-059-249,", Frizebee lane, Sindhu Bhavan Marg, opposite Auto Bell showroom, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,KLIQ Coffee Co.,₹₹₹,Beverages,Coffee,Bold/Bitter
Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,AMD-059-250,", Frizebee lane, Sindhu Bhavan Marg, opposite Auto Bell showroom, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Crush Coffee,₹200–400,Beverages,Coffee,Bold/Bitter
Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,AMD-059-251,", Frizebee lane, Sindhu Bhavan Marg, opposite Auto Bell showroom, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,The Theory of Nine,₹N/A,General,Cafe Item,Standard
Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,AMD-059-252,", Frizebee lane, Sindhu Bhavan Marg, opposite Auto Bell showroom, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Crush Coffee - SG Highway,₹N/A,Beverages,Coffee,Bold/Bitter
Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,AMD-059-253,", Frizebee lane, Sindhu Bhavan Marg, opposite Auto Bell showroom, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Shambhu's Coffee Bar,₹N/A,Beverages,Coffee,Bold/Bitter
Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,AMD-059-254,", Frizebee lane, Sindhu Bhavan Marg, opposite Auto Bell showroom, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Hobnob Bistro,₹N/A,General,Cafe Item,Standard
Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,AMD-059-255,", Frizebee lane, Sindhu Bhavan Marg, opposite Auto Bell showroom, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Core The Coffee Shop,₹N/A,Beverages,Coffee,Bold/Bitter
Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,AMD-059-256,", Frizebee lane, Sindhu Bhavan Marg, opposite Auto Bell showroom, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Ares cafe,₹N/A,General,Cafe Item,Standard
Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,AMD-059-257,", Frizebee lane, Sindhu Bhavan Marg, opposite Auto Bell showroom, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,"Spice Hub Restro Cafe, sindhubhavan",₹N/A,General,Cafe Item,Standard
Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,AMD-059-258,", Frizebee lane, Sindhu Bhavan Marg, opposite Auto Bell showroom, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,The House of Makeba – Veg Restaurant in SBR Ahmedabad,₹N/A,General,Cafe Item,Standard
Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,AMD-059-259,", Frizebee lane, Sindhu Bhavan Marg, opposite Auto Bell showroom, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Roastea - Curated Coffee And Tea Artisans,₹N/A,Beverages,Coffee,Bold/Bitter
Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,AMD-059-260,", Frizebee lane, Sindhu Bhavan Marg, opposite Auto Bell showroom, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,4 Coffee,₹N/A,Beverages,Coffee,Bold/Bitter
Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,AMD-059-261,", Frizebee lane, Sindhu Bhavan Marg, opposite Auto Bell showroom, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Add missing information,₹N/A,General,Cafe Item,Standard
Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,AMD-059-262,", Frizebee lane, Sindhu Bhavan Marg, opposite Auto Bell showroom, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Popular times,₹N/A,General,Cafe Item,Standard
Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,AMD-059-263,", Frizebee lane, Sindhu Bhavan Marg, opposite Auto Bell showroom, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Menu & highlights,₹N/A,General,Cafe Item,Standard
Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,AMD-059-264,", Frizebee lane, Sindhu Bhavan Marg, opposite Auto Bell showroom, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Photos & videos,₹N/A,General,Cafe Item,Standard
Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,AMD-059-265,", Frizebee lane, Sindhu Bhavan Marg, opposite Auto Bell showroom, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Review summary,₹N/A,General,Cafe Item,Standard
Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,AMD-059-266,", Frizebee lane, Sindhu Bhavan Marg, opposite Auto Bell showroom, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Reviews,₹N/A,General,Cafe Item,Standard
Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,AMD-059-267,", Frizebee lane, Sindhu Bhavan Marg, opposite Auto Bell showroom, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,People also search for,₹N/A,General,Cafe Item,Standard
Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,AMD-059-268,", Frizebee lane, Sindhu Bhavan Marg, opposite Auto Bell showroom, PRL Colony, Thaltej, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Web results,₹N/A,General,Cafe Item,Standard
Tea Post - The Desi Cafe,AMD-059-269,", Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Z27 Coffee Bar - Ahmedabad,₹200–400,Beverages,Coffee,Bold/Bitter
Tea Post - The Desi Cafe,AMD-059-270,", Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Coffee By Di Bella Arista,₹200–400,Beverages,Coffee,Bold/Bitter
Tea Post - The Desi Cafe,AMD-059-271,", Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,A GOURMESSERIE - SINDHU BHAVAN,₹200–400,General,Cafe Item,Standard
Tea Post - The Desi Cafe,AMD-059-272,", Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Camilo Coffee,₹200–400,Beverages,Coffee,Bold/Bitter
Tea Post - The Desi Cafe,AMD-059-273,", Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Grace Coffee Co. SBR Outlet,₹₹,Beverages,Coffee,Bold/Bitter
Tea Post - The Desi Cafe,AMD-059-274,", Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Ares cafe,₹200–400,General,Cafe Item,Standard
Tea Post - The Desi Cafe,AMD-059-275,", Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,"Nothing Before Coffee - Sindhu Bhavan , Ahmedabad",₹400–600,Beverages,Coffee,Bold/Bitter
Tea Post - The Desi Cafe,AMD-059-276,", Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,4 Coffee,₹400–600,Beverages,Coffee,Bold/Bitter
Tea Post - The Desi Cafe,AMD-059-277,", Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Âme Cafe & Patisserie,₹400–600,General,Cafe Item,Standard
Tea Post - The Desi Cafe,AMD-059-278,", Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,The Café,₹200–400,General,Cafe Item,Standard
Tea Post - The Desi Cafe,AMD-059-279,", Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Fick's Coffee,₹200–400,Beverages,Coffee,Bold/Bitter
Tea Post - The Desi Cafe,AMD-059-280,", Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Tero Restro&Cafe,₹400–600,General,Cafe Item,Standard
Tea Post - The Desi Cafe,AMD-059-281,", Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Cafe De Italiano,₹1–200,General,Cafe Item,Standard
Tea Post - The Desi Cafe,AMD-059-282,", Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Granville Greens Café & Restaurant - Best Cafe & Restaurant in Sindhubhavan | Best Cafe & Restaurant in Ahmedabad,₹200–400,General,Cafe Item,Standard
Tea Post - The Desi Cafe,AMD-059-283,", Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Tea Post - The Desi Cafe,₹400–600,General,Cafe Item,Standard
Tea Post - The Desi Cafe,AMD-059-284,", Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,"Cafe Baba Budan, Bodakdev Ahmedabad | Where Every Sip Tells a Story",₹200–400,General,Cafe Item,Standard
Tea Post - The Desi Cafe,AMD-059-285,", Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,TRITON,₹200–400,General,Cafe Item,Standard
Tea Post - The Desi Cafe,AMD-059-286,", Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Theka Coffee,₹200–400,Beverages,Coffee,Bold/Bitter
Tea Post - The Desi Cafe,AMD-059-287,", Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,KLIQ Coffee Co.,₹₹₹,Beverages,Coffee,Bold/Bitter
Tea Post - The Desi Cafe,AMD-059-288,", Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Crush Coffee,₹200–400,Beverages,Coffee,Bold/Bitter
Tea Post - The Desi Cafe,AMD-059-289,", Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,The Theory of Nine,₹200–400,General,Cafe Item,Standard
Tea Post - The Desi Cafe,AMD-059-290,", Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Crush Coffee - SG Highway,"₹200–400 per person
Reported by 1,103 people",Beverages,Coffee,Bold/Bitter
Tea Post - The Desi Cafe,AMD-059-291,", Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Shambhu's Coffee Bar,₹,Beverages,Coffee,Bold/Bitter
Tea Post - The Desi Cafe,AMD-059-292,", Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Hobnob Bistro,₹,General,Cafe Item,Standard
Tea Post - The Desi Cafe,AMD-059-293,", Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Core The Coffee Shop,₹,Beverages,Coffee,Bold/Bitter
Tea Post - The Desi Cafe,AMD-059-294,", Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Ares cafe,₹N/A,General,Cafe Item,Standard
Tea Post - The Desi Cafe,AMD-059-295,", Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,"Spice Hub Restro Cafe, sindhubhavan",₹N/A,General,Cafe Item,Standard
Tea Post - The Desi Cafe,AMD-059-296,", Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,The House of Makeba – Veg Restaurant in SBR Ahmedabad,₹N/A,General,Cafe Item,Standard
Tea Post - The Desi Cafe,AMD-059-297,", Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Roastea - Curated Coffee And Tea Artisans,₹N/A,Beverages,Coffee,Bold/Bitter
Tea Post - The Desi Cafe,AMD-059-298,", Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,4 Coffee,₹N/A,Beverages,Coffee,Bold/Bitter
Tea Post - The Desi Cafe,AMD-059-299,", Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Updates from customers,₹N/A,General,Cafe Item,Standard
Tea Post - The Desi Cafe,AMD-059-300,", Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Popular times,₹N/A,General,Cafe Item,Standard
Tea Post - The Desi Cafe,AMD-059-301,", Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Menu & highlights,₹N/A,General,Cafe Item,Standard
Tea Post - The Desi Cafe,AMD-059-302,", Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Photos & videos,₹N/A,General,Cafe Item,Standard
Tea Post - The Desi Cafe,AMD-059-303,", Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,At this place,₹N/A,General,Cafe Item,Standard
Tea Post - The Desi Cafe,AMD-059-304,", Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Chat On Chaat,₹N/A,General,Cafe Item,Standard
Tea Post - The Desi Cafe,AMD-059-305,", Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Review summary,₹N/A,General,Cafe Item,Standard
Tea Post - The Desi Cafe,AMD-059-306,", Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat 380059",380059,23.0452717,72.4670777,Reviews,₹N/A,General,Cafe Item,Standard
