Cafe Name,Menu Item
Tatte Bakery & Cafe | Coolidge Corner,Egg in the Hole with Ham & Cheese
Tatte Bakery & Cafe | Coolidge Corner,Iced Black Tea
Tatte Bakery & Cafe | Coolidge Corner,Pistachio Cherry Tart
Tatte Bakery & Cafe | Coolidge Corner,Chicken Vegetable Soup
Tatte Bakery & Cafe | Coolidge Corner,Iced Chai Latte
Tatte Bakery & Cafe | Coolidge Corner,Linzer Cookie
Tatte Bakery & Cafe | Coolidge Corner,Tomato & Mozzarella Flatbread Slice
Tatte Bakery & Cafe | Coolidge Corner,Sparkling Matcha Lemonade 16 oz
Tatte Bakery & Cafe | Coolidge Corner,Croque Madame
Tatte Bakery & Cafe | Coolidge Corner,"(230 / 300 cal, Contains: Milk)"
Tatte Bakery & Cafe | Coolidge Corner,Grilled Cheese
Tatte Bakery & Cafe | Coolidge Corner,Sausage Breakfast Sandwich
Tatte Bakery & Cafe | Coolidge Corner,Ham & Cheese Croissant with Dijon Mustard
Tatte Bakery & Cafe | Coolidge Corner,Dark Chocolate Muffin (GF)
Tatte Bakery & Cafe | Coolidge Corner,Petit Mixed Nut Box
Tatte Bakery & Cafe | Coolidge Corner,Pear Juice 12oz
Tatte Bakery & Cafe | Coolidge Corner,Roasted Salmon Sandwich
Tatte Bakery & Cafe | Coolidge Corner,© 2026 Tatte Bakery & Café. All rights reserved. | v1.0.61
Tatte Bakery & Cafe | Coolidge Corner,Croque Monsieur
Tatte Bakery & Cafe | Coolidge Corner,Hot Chocolate
Tatte Bakery & Cafe | Coolidge Corner,Halva Sesame Tea Cake (GF)
Tatte Bakery & Cafe | Coolidge Corner,"Chicken, Baby Kale & Chickpea Salad"
Tatte Bakery & Cafe | Coolidge Corner,Ham & Cheddar Quiche & Salad
Tatte Bakery & Cafe | Coolidge Corner,G&G Muesli Cup
Tatte Bakery & Cafe | Coolidge Corner,Plain Brownie (GF)
Tatte Bakery & Cafe | Coolidge Corner,Fattoush Salad
Tatte Bakery & Cafe | Coolidge Corner,Honey Carrot Cake Slice
Tatte Bakery & Cafe | Coolidge Corner,Orange Upside Down Cake Slice
Tatte Bakery & Cafe | Coolidge Corner,Cashew Pepper Spread
Tatte Bakery & Cafe | Coolidge Corner,Apple Berry Tea
Tatte Bakery & Cafe | Coolidge Corner,Sour Cherry Cheese Danish
Tatte Bakery & Cafe | Coolidge Corner,16 Oz Iced White Peach & Mint Cooler
Tatte Bakery & Cafe | Coolidge Corner,"(80 cal, Contains: Wheat, Milk, Egg, Soy, Tree Nut (Hazelnut))"
Tatte Bakery & Cafe | Coolidge Corner,"Tatte T2 Drip Blend - 12 oz, Whole Bean"
Tatte Bakery & Cafe | Coolidge Corner,G&G Berries & Grapes
Tatte Bakery & Cafe | Coolidge Corner,KITCHEN
Tatte Bakery & Cafe | Coolidge Corner,16 Oz Iced Mango & Ginger Cooler
Tatte Bakery & Cafe | Coolidge Corner,Avocado Tartine
Tatte Bakery & Cafe | Coolidge Corner,A double shot of espresso poured over cold water.
Tatte Bakery & Cafe | Coolidge Corner,Cranberry Pistachio Bag
Tatte Bakery & Cafe | Coolidge Corner,Strawberry Turnover
Tatte Bakery & Cafe | Coolidge Corner,Lamb Kebab Plate
Tatte Bakery & Cafe | Coolidge Corner,Iced Golden Green Tea
Tatte Bakery & Cafe | Coolidge Corner,Pear Tart
Tatte Bakery & Cafe | Coolidge Corner,Iced Latte
Tatte Bakery & Cafe | Coolidge Corner,Mixed Nut Tart Slice
Tatte Bakery & Cafe | Coolidge Corner,"2 salad rolls in a bag. (280 cal, Contains: Wheat, Egg)"
Tatte Bakery & Cafe | Coolidge Corner,Latte
Tatte Bakery & Cafe | Coolidge Corner,Sparkling Italian blood orange soda from San Pellegrino.
Tatte Bakery & Cafe | Coolidge Corner,Double Espresso
Tatte Bakery & Cafe | Coolidge Corner,Monkey Bread
Tatte Bakery & Cafe | Coolidge Corner,"Smoked Salmon, Avocado, & Egg Sandwich"
Tatte Bakery & Cafe | Coolidge Corner,16 Oz Iced Strawberry & Cardamom Cooler
Tatte Bakery & Cafe | Coolidge Corner,Orange Juice 12oz
Tatte Bakery & Cafe | Coolidge Corner,Coconut Macaroons (IND)
Tatte Bakery & Cafe | Coolidge Corner,1/2 Dozen Challah Rolls
Tatte Bakery & Cafe | Coolidge Corner,Cup - Strawberry & Raspberry Cheesecake
Tatte Bakery & Cafe | Coolidge Corner,Tiramisu
Tatte Bakery & Cafe | Coolidge Corner,Almond Croissant
Tatte Bakery & Cafe | Coolidge Corner,Chocolate Croissant
Tatte Bakery & Cafe | Coolidge Corner,Tuna Salad
Tatte Bakery & Cafe | Coolidge Corner,Fresh Corn & Avocado Farro Bowl
Tatte Bakery & Cafe | Coolidge Corner,Golden Green Tea
Tatte Bakery & Cafe | Coolidge Corner,Toasted housemade bread served with butter.
Tatte Bakery & Cafe | Coolidge Corner,Breakfast Sandwich
Tatte Bakery & Cafe | Coolidge Corner,Roasted Salmon & Spring Vegetable Rice Bowl
Tatte Bakery & Cafe | Coolidge Corner,Oatmeal & Walnut Cookie (GF)
Tatte Bakery & Cafe | Coolidge Corner,Sourdough
Tatte Bakery & Cafe | Coolidge Corner,Mocha
Tatte Bakery & Cafe | Coolidge Corner,Jerusalem Bagel
Tatte Bakery & Cafe | Coolidge Corner,Roasted Cauliflower Sandwich
Tatte Bakery & Cafe | Coolidge Corner,DRINKS
Tatte Bakery & Cafe | Coolidge Corner,"(710 cal, Contains: Milk, Sesame, Tree Nut (Almond, Cashew))"
Tatte Bakery & Cafe | Coolidge Corner,A double shot of Tatte No. 4 espresso with milk over ice.
Tatte Bakery & Cafe | Coolidge Corner,Petit Cloud Assortment (GF)
Tatte Bakery & Cafe | Coolidge Corner,Short Rib Grilled Cheese Sandwich
Tatte Bakery & Cafe | Coolidge Corner,"Tatte No. 4 Espresso Blend - 12 oz, Whole Bean"
Tatte Bakery & Cafe | Coolidge Corner,Croissant Breakfast Sandwich
Tatte Bakery & Cafe | Coolidge Corner,Pistachio Croissant
Tatte Bakery & Cafe | Coolidge Corner,Iced Black Sesame Latte - 16 oz
Tatte Bakery & Cafe | Coolidge Corner,Kids Sandwich
Tatte Bakery & Cafe | Coolidge Corner,Toast
Tatte Bakery & Cafe | Coolidge Corner,Kouign-Amann
Tatte Bakery & Cafe | Coolidge Corner,Cold Brew
Tatte Bakery & Cafe | Coolidge Corner,Blood Orange Pellegrino
Tatte Bakery & Cafe | Coolidge Corner,Freshly baked Multigrain loaf (Contains: Wheat)
Tatte Bakery & Cafe | Coolidge Corner,Sparkling Water
Tatte Bakery & Cafe | Coolidge Corner,Cold brew topped with a double shot of espresso
Tatte Bakery & Cafe | Coolidge Corner,Coconut Macaroons (6 CT)
Tatte Bakery & Cafe | Coolidge Corner,Bread & Butter
Tatte Bakery & Cafe | Coolidge Corner,Chamomile Tea
Tatte Bakery & Cafe | Coolidge Corner,Vanilla Lime Krembo (GF)
Tatte Bakery & Cafe | Coolidge Corner,Royal Icing Egg Cookie
Tatte Bakery & Cafe | Coolidge Corner,Plain Croissant
Tatte Bakery & Cafe | Coolidge Corner,Chicken Pita
Tatte Bakery & Cafe | Coolidge Corner,Multigrain
Tatte Bakery & Cafe | Coolidge Corner,Muesli
Tatte Bakery & Cafe | Coolidge Corner,Maple Aleppo Chicken
Tatte Bakery & Cafe | Coolidge Corner,Cranberry Pistachio Cookie
Tatte Bakery & Cafe | Coolidge Corner,Matcha Latte
Tatte Bakery & Cafe | Coolidge Corner,Blood Orange Hibiscus Tea
Tatte Bakery & Cafe | Coolidge Corner,Granola 14 oz
Tatte Bakery & Cafe | Coolidge Corner,Cafe au Lait
Tatte Bakery & Cafe | Coolidge Corner,"Maple, Squash & Chicken Salad"
Tatte Bakery & Cafe | Coolidge Corner,Chai Latte
Tatte Bakery & Cafe | Coolidge Corner,English Breakfast Tea
Tatte Bakery & Cafe | Coolidge Corner,Dark Chocolate Mousse Cake (GF)
Tatte Bakery & Cafe | Coolidge Corner,Braised Short Rib & Eggplant Couscous Bowl
Tatte Bakery & Cafe | Coolidge Corner,Chickpea & Fava Plate
Tatte Bakery & Cafe | Coolidge Corner,Halva Chocolate Chunk Cookie
Tatte Bakery & Cafe | Coolidge Corner,Pineapple Passionfruit Matcha Bombe
Tatte Bakery & Cafe | Coolidge Corner,Green & Nutty Salad
Tatte Bakery & Cafe | Coolidge Corner,Iced Pistachio Latte - 16 oz
Tatte Bakery & Cafe | Coolidge Corner,Nutella Box
Tatte Bakery & Cafe | Coolidge Corner,Iced Matcha Latte
Tatte Bakery & Cafe | Coolidge Corner,Raspberry Tea Cake (GF)
Tatte Bakery & Cafe | Coolidge Corner,Cappuccino
Tatte Bakery & Cafe | Coolidge Corner,Chocolate Sandwich Cookie
Tatte Bakery & Cafe | Coolidge Corner,Cheese Boureka
Tatte Bakery & Cafe | Coolidge Corner,Walnut Brownie (GF)
Tatte Bakery & Cafe | Coolidge Corner,BLAT
Tatte Bakery & Cafe | Coolidge Corner,Sparkling Italian lemonade from San Pellegrino.
Tatte Bakery & Cafe | Coolidge Corner,Prosciutto & Parmesan Scrambled Egg Plate
Tatte Bakery & Cafe | Coolidge Corner,Tatte T2 Drip Blend finished with steamed milk.
Tatte Bakery & Cafe | Coolidge Corner,Lemon Poppyseed Loaf Cake Slice
Clear Flour Coffee Bar,clear flour merch
Clear Flour Coffee Bar,employment opportunities
Clear Flour Coffee Bar,pastries
Clear Flour Coffee Bar,specials
Clear Flour Coffee Bar,pizza dough instructions
Clear Flour Coffee Bar,SIGN UP FOR OUR NEWSLETTER
Clear Flour Coffee Bar,world peace cookie donation
Clear Flour Coffee Bar,Friday: 8am–6pm
Clear Flour Coffee Bar,Monday–Friday: 8am–6pm
Clear Flour Coffee Bar,QUESTIONS?
Clear Flour Coffee Bar,allergens
Clear Flour Coffee Bar,pizza night
Clear Flour Coffee Bar,coffee bar
Clear Flour Coffee Bar,178 Thorndike Street
Clear Flour Coffee Bar,farmers' markets
Clear Flour Coffee Bar,Monday–Sunday: 8am–3pm
Clear Flour Coffee Bar,Saturday–Sunday: 9am–6pm
Clear Flour Coffee Bar,OUR PRODUCTS
Clear Flour Coffee Bar,Monday–
Clear Flour Coffee Bar,"Monday, 4/6: 8am–5pm"
Clear Flour Coffee Bar,* denotes items containing tree nuts
Clear Flour Coffee Bar,MORE
Clear Flour Coffee Bar,breads
Clear Flour Coffee Bar,storing our bread & pastries
Clear Flour Coffee Bar,© 2025 by Clear Flour Bread
Clear Flour Coffee Bar,about us
Clear Flour Coffee Bar,Video by @FoodLens.   Check them out here!
Clear Flour Coffee Bar,"Brookline, MA 02446"
NY Bagel and Coffee Co,"111 Brighton Ave, Boston, MA 02134, USA"
NY Bagel and Coffee Co,Copyright © 2025 NY Coffee and Bagel Co.
NY Bagel and Coffee Co,Online Delivery
NY Bagel and Coffee Co,We are located at
NY Bagel and Coffee Co,About Us
NY Bagel and Coffee Co,Reviews
NY Bagel and Coffee Co,NOTIFICATION FOR CONSUMERS
NY Bagel and Coffee Co,info@nybagelandcoffeeco.com
NY Bagel and Coffee Co,"111 Brighton Ave, Allston, Boston, MA 02134"
NY Bagel and Coffee Co,Call us: +1 617 870 7937
NY Bagel and Coffee Co,Home
NY Bagel and Coffee Co,Coffee roasting at the cafe
NY Bagel and Coffee Co,Get a Quote
NY Bagel and Coffee Co,DID YOU TRY?
NY Bagel and Coffee Co,Email: info@nybagelandcoffeeco.com
NY Bagel and Coffee Co,Allston
NY Bagel and Coffee Co,Get in touch
NY Bagel and Coffee Co,Gallery
Andala Coffee House,Traditional couscous served with tender lamb and mixed vegetables.
Andala Coffee House,Thick-cut goat cheese drizzled with honey. Served with Arabic brea
Andala Coffee House,Chicken Khalili Sandwich | 14.99
Andala Coffee House,Jerusalem Hummus Plate (Msabaha) | 14.99
Andala Coffee House,Kufta Besiniah | 21.99
Andala Coffee House,Shrimp Ma’ali | 21.99
Andala Coffee House,Coq Au Vin
Andala Coffee House,"ley, and tomatoes). "
Andala Coffee House,Breakfast
Andala Coffee House,Couscous With Lam | 24.95
Andala Coffee House,Merguez Hummus | 17.99
Andala Coffee House,Mujadara
Andala Coffee House,"Tabouli salad, green salad, grape leaf, and hummus. (VG"
Andala Coffee House,Lentil Soup | 8.50
Andala Coffee House,Spinach Pie Plate | 12.99
Andala Coffee House,soup & salad
Andala Coffee House,Jerusalem Salad | 12.99
Andala Coffee House,Couscous With Lam
Andala Coffee House,Served with cucumber Andala yogurt mint salad.
Andala Coffee House,Zeit U Zaatar & Labneh | 14.99
Andala Coffee House,Totally vegetarian.
Andala Coffee House,Drinks
Andala Coffee House,Desserts
Andala Coffee House,Eggplant Mtabal Salad | 13.99
Andala Coffee House,Chicken Musakhan Sandwich | 14.99
Andala Coffee House,Sumac spiced chicken with sauteed onions in extra virgin olive oil. 
Andala Coffee House,Two spinach pies served with a green salad. (V).
Andala Coffee House,Falafel Sandwich | 15.99
Andala Coffee House,Menu
Andala Coffee House,Merguez Sandwich | 16.99
Andala Coffee House,Thyme Garlic Chicken | 19.99
Andala Coffee House,d and fresh fruits. (V). 
Andala Coffee House,Shakshokeh | 18.99
Andala Coffee House,sandwiches
Andala Coffee House,Hummus Ajami with Chicken | 16.99
Andala Coffee House,Mujadara | 18.99
Andala Coffee House,Classic French chicken braised with vegetables and wine sauce.
Andala Coffee House,Full of deep flavor and served with rice
Andala Coffee House,Home
Andala Coffee House,d with Arabic bread. (VG).
Andala Coffee House,Coq Au Vin| 19.99
Andala Coffee House,Avocado Press Sandwich | 13.99
Andala Coffee House, essentials 
Andala Coffee House,Musakhan with raw jalapenos and tahini sauce. 
Andala Coffee House,Baked chicken and vege
Andala Coffee House,Avocado Press Sandwich |
Andala Coffee House,©2021 by Andala Coffee House. 
Andala Coffee House,Tabouli Salad | 13.99
Andala Coffee House,Foole Plate | 13.99
Andala Coffee House,Hummus Ajami with Beef | 16.99
Andala Coffee House,Jerusalem Egg Sandwich | 12.99
Andala Coffee House, specials 
Andala Coffee House,Chicken Shawarma Sandwich | 12.99
Andala Coffee House,Combo Plate | 15.99
Andala Coffee House,Andala House Salad | 13.99
Andala Coffee House,Rice and lentils cooked with caramelized onions and spices.
Andala Coffee House,Falafel Plate | 15.99
Andala Coffee House,"Rich, aromatic, and very delicious."
Andala Coffee House,Served with lemon and Arabic bread. (V).
Andala Coffee House,Fattoush Salad | 13.99
Andala Coffee House,All Day
Andala Coffee House,Gallery
Andala Coffee House,Chicken Kabab | 20.99
Andala Coffee House,"tables. Served with rice and Jineen salad (cucumber, fresh pars"
Andala Coffee House,Chicken Shawarma Plate | 20.99
Andala Coffee House,"Tabouli salad, green salad, grape leaf, and hummus. (VG). "
Andala Coffee House,Goat Cheese & Honey Plate | 16.99
Andala Coffee House,Hummus Plate | 12.99
Dash Cafe,Drinks
Dash Cafe,Specials
Dash Cafe,Soups
Dash Cafe,Menu
Dash Cafe,SPECIALS
Dash Cafe,Check Out Our Specials And Daily Soups
Cafe Lava and Bento,Bakery
Cafe Lava and Bento,Smoothies and Juices
Cafe Lava and Bento,-Katie H.
Cafe Lava and Bento,8:00 AM - 7:00 PM
Cafe Lava and Bento,Coffee and Tea
Cafe Lava and Bento,Breakfast
Cafe Lava and Bento,*Consuming Undercooked Egg to Make Mayo
Cafe Lava and Bento,Dessert
Cafe Lava and Bento,SEE WHAT OUR GUESTS ARE SAYING
Cafe Lava and Bento,-Emma V
Cafe Lava and Bento,-Inoska M.
Cafe Lava and Bento,HOME
Pavement Coffeehouse - BU,AHEAD
Pavement Coffeehouse - BU,PAVEMENT
Pavement Coffeehouse - BU,"Don't worry, we keep it pretty casual."
Pavement Coffeehouse - BU,Customers are saying
Pavement Coffeehouse - BU,Verified
Pavement Coffeehouse - BU,Options for every dietary need
Pavement Coffeehouse - BU,JOIN THE PAVEMENT TEAM
Pavement Coffeehouse - BU,Spring has sprung!
Pavement Coffeehouse - BU,Thank you for supporting Burundian farmers and their dreams!
Pavement Coffeehouse - BU,Amina
Pavement Coffeehouse - BU,Fuel Your Event With Our Coffee & Bagels!
Pavement Coffeehouse - BU,FREE SHIPPING ALWAYS
Pavement Coffeehouse - BU,© Copyright 2025 Pavement Coffee | Website By: Bueno Social
Pavement Coffeehouse - BU,& SAVE
Pavement Coffeehouse - BU,GROW WITH US
Pavement Coffeehouse - BU,JOIN OUR NEWSLETTER
swissbakers,Storefronts
swissbakers,The Different Things We Do
swissbakers,"Fresh from the oven, straight to your inbox."
swissbakers,"No spam, just the good stuff."
swissbakers,0 items
swissbakers,This is where the dough is made
swissbakers,menu
Tatte Bakery & Cafe | Beacon St,Americano
Tatte Bakery & Cafe | Beacon St,Drip Coffee topped with a double shot of espresso.
Tatte Bakery & Cafe | Beacon St,Tomato Soup
Tatte Bakery & Cafe | Beacon St,Lamb Kebab Pita
Tatte Bakery & Cafe | Beacon St,Contains: Wheat
Tatte Bakery & Cafe | Beacon St,Mint Lemonade 12oz
Tatte Bakery & Cafe | Beacon St,Golden Buds Tea
Tatte Bakery & Cafe | Beacon St,Matzo covered in Valrhona dark chocolate. (Contains: Wheat)
Tatte Bakery & Cafe | Beacon St,Tuna Sandwich
Tatte Bakery & Cafe | Beacon St,Chicken Salad
Tatte Bakery & Cafe | Beacon St,Cinnamon & Pecan Rose
Tatte Bakery & Cafe | Beacon St,Nutella Tube
Tatte Bakery & Cafe | Beacon St,Cold-pressed Bosc pear juice. 12 oz. bottle. (170 cal)
Tatte Bakery & Cafe | Beacon St,Cinnamon & Walnut Coffeecake Slice
Tatte Bakery & Cafe | Beacon St,"Potato, Mushroom, & Bacon Shakshuka"
Tatte Bakery & Cafe | Beacon St,Honey Halva Latte - 12 oz
Tatte Bakery & Cafe | Beacon St,Fresh Berries and Grapes. Enjoy! (80 cal)
Tatte Bakery & Cafe | Beacon St,Egg in the Hole
Tatte Bakery & Cafe | Beacon St,Steamed Milk
Tatte Bakery & Cafe | Beacon St,Preserved Fig Lemon Mint Soda
Tatte Bakery & Cafe | Beacon St,Coffee
Tatte Bakery & Cafe | Beacon St,Traditional Shakshuka
Tatte Bakery & Cafe | Beacon St,Box of Coffee
Tatte Bakery & Cafe | Beacon St,Plain Butter Box
Tatte Bakery & Cafe | Beacon St,Lemon Mint Tart
Tatte Bakery & Cafe | Beacon St,Chocolate Covered Matzo Bark
Tatte Bakery & Cafe | Beacon St,Easter Egg Cookie Bag (4 CT)
Tatte Bakery & Cafe | Beacon St,Smoked Salmon and Avocado Tartine
Tatte Bakery & Cafe | Beacon St,"Leek, Potato & Spinach Quiche & Salad"
Tatte Bakery & Cafe | Beacon St,Potato Leek Soup
Tatte Bakery & Cafe | Beacon St,G&G Overnight Oats
Tatte Bakery & Cafe | Beacon St,Mem Tea Herbal Blood Orange Hibiscus tea served over ice.
Tatte Bakery & Cafe | Beacon St,Lamb Hash
Tatte Bakery & Cafe | Beacon St,Blueberry Olive Oil Muffin
Tatte Bakery & Cafe | Beacon St,Morning Bun
Tatte Bakery & Cafe | Beacon St,"1/2 dozen of our freshly baked challah rolls. (Contains: Wheat, Egg)"
Tatte Bakery & Cafe | Beacon St,Raspberry Yogurt Meringue Cloud (GF)
Tatte Bakery & Cafe | Beacon St,Mixed Berry Fruit Box
Tatte Bakery & Cafe | Beacon St,Halloumi & Sunny-Side Breakfast Sandwich
Tatte Bakery & Cafe | Beacon St,Turkey BLAT
Tatte Bakery & Cafe | Beacon St,Pistachio Latte - 12 oz
Tatte Bakery & Cafe | Beacon St,Nutella Cookie
Tatte Bakery & Cafe | Beacon St,BAKERY
Tatte Bakery & Cafe | Beacon St,Chocolate Rose
Tatte Bakery & Cafe | Beacon St,A double shot of espresso poured over hot water
Tatte Bakery & Cafe | Beacon St,House Breakfast Plate
Tatte Bakery & Cafe | Beacon St,London Fog
Tatte Bakery & Cafe | Beacon St,Lamb Meatball & Labneh Shakshuka
Tatte Bakery & Cafe | Beacon St,"Blueberry, Beet & Ricotta Salad"
Tatte Bakery & Cafe | Beacon St,Retail Ciabatta Loaf
Tatte Bakery & Cafe | Beacon St,Iced Honey Halva Latte - 12 oz
Tatte Bakery & Cafe | Beacon St,FULL MENU
Tatte Bakery & Cafe | Beacon St,Mem Tea Ceylon Blend Black tea served over ice.
Tatte Bakery & Cafe | Beacon St,"Tatte T1 Drip Blend - 12 oz, Whole Bean"
Tatte Bakery & Cafe | Beacon St,Labneh
Tatte Bakery & Cafe | Beacon St,Mediterranean Farro Salad
Tatte Bakery & Cafe | Beacon St,Red Eye
Tatte Bakery & Cafe | Beacon St,Limonata Pellegrino
Tatte Bakery & Cafe | Beacon St,Tomato Basil Soup 16 oz
Tatte Bakery & Cafe | Beacon St,Lemon Raspberry Pavlova (IND)
Tatte Bakery & Cafe | Beacon St,Turkey Avocado Sandwich
Tatte Bakery & Cafe | Beacon St,Coffee Caramel Mousse (GF)
Tatte Bakery & Cafe | Beacon St,Tomato & Goat Cheese Scrambled Egg Plate
Tatte Bakery & Cafe | Beacon St,Individual Focaccia
Tatte Bakery & Cafe | Beacon St,Cup - Crumbs Cheesecake
Tatte Bakery & Cafe | Beacon St,Cup - Blue & Blackberry Cheesecake
Tatte Bakery & Cafe | Beacon St,(Contains: Wheat)
Tatte Bakery & Cafe | Beacon St,Baguette
Tatte Bakery & Cafe | Beacon St,Kale & Apple Juice 12oz
Tatte Bakery & Cafe | Beacon St,Iced Americano
Tatte Bakery & Cafe | Beacon St,Cranberry Pistachio Box
Tatte Bakery & Cafe | Beacon St,Broccolini & Squash Hummus Pita
Tatte Bakery & Cafe | Beacon St,Passionfruit Krembo (GF)
Tatte Bakery & Cafe | Beacon St,Earl Grey Tea
Tatte Bakery & Cafe | Beacon St,Iced Blood Orange Hibiscus Tea
Tatte Bakery & Cafe | Beacon St,Black Sesame Latte - 12 oz
Tatte Bakery & Cafe | Beacon St,Prosciutto & Fig Panini
Tatte Bakery & Cafe | Beacon St,Cherry Almond Scone
Tatte Bakery & Cafe | Beacon St,Chicken Salad Sandwich
Tatte Bakery & Cafe | Beacon St,Crunchy Halloumi Salad
Tatte Bakery & Cafe | Beacon St,A double shot of espresso using Tatte Coffee No 4 Espresso Blend.
Tatte Bakery & Cafe | Beacon St,Warm Oatmeal & Fruit
Tatte Bakery & Cafe | Beacon St,Our house lemonade recipe infused with mint. 12 oz. bottle. (130 cal)
Tatte Bakery & Cafe | Beacon St,Moroccan Mint Tea
Tatte Bakery & Cafe | Beacon St,Bottled Water
Tatte Bakery & Cafe | Beacon St,Iced Red Eye
Tatte Bakery & Cafe | Beacon St,Cortado
Tatte Bakery & Cafe | Beacon St,Iced Mocha
Tatte Bakery & Cafe | Beacon St,Plain Butter Tube
Tatte Bakery & Cafe | Beacon St,Cold Milk
Tatte Bakery & Cafe | Beacon St,Bagged Salad Rolls
Tatte Bakery & Cafe | Beacon St,San Pellegrino sparkling water.
Tatte Bakery & Cafe | Beacon St,Cold-pressed apple and kale juice. 12 oz. bottle. (120 cal)
Tatte Bakery & Cafe | Beacon St,Cold-pressed orange juice. 12 oz. bottle. (360 cal)
Tatte Bakery & Cafe | Beacon St,Flat White - 8 oz
Tatte Bakery & Cafe | Beacon St,Tender ciabatta infused with EVOO (Contains: Wheat)
Tatte Bakery & Cafe | Beacon St,Fresh Mozzarella Sandwich
Tatte Bakery & Cafe | Beacon St,Macchiato
Tatte Bakery & Cafe | Beacon St,Egg in the Hole with Ham & Cheese
Tatte Bakery & Cafe | Beacon St,Iced Black Tea
Tatte Bakery & Cafe | Beacon St,Pistachio Cherry Tart
Tatte Bakery & Cafe | Beacon St,Chicken Vegetable Soup
Tatte Bakery & Cafe | Beacon St,Iced Chai Latte
Tatte Bakery & Cafe | Beacon St,Linzer Cookie
Tatte Bakery & Cafe | Beacon St,Tomato & Mozzarella Flatbread Slice
Tatte Bakery & Cafe | Beacon St,Sparkling Matcha Lemonade 16 oz
Tatte Bakery & Cafe | Beacon St,Croque Madame
Tatte Bakery & Cafe | Beacon St,"(230 / 300 cal, Contains: Milk)"
Tatte Bakery & Cafe | Beacon St,Grilled Cheese
Tatte Bakery & Cafe | Beacon St,Sausage Breakfast Sandwich
Tatte Bakery & Cafe | Beacon St,Ham & Cheese Croissant with Dijon Mustard
Tatte Bakery & Cafe | Beacon St,Dark Chocolate Muffin (GF)
Tatte Bakery & Cafe | Beacon St,Petit Mixed Nut Box
Tatte Bakery & Cafe | Beacon St,Pear Juice 12oz
Tatte Bakery & Cafe | Beacon St,Roasted Salmon Sandwich
Tatte Bakery & Cafe | Beacon St,© 2026 Tatte Bakery & Café. All rights reserved. | v1.0.61
Tatte Bakery & Cafe | Beacon St,Croque Monsieur
Tatte Bakery & Cafe | Beacon St,Hot Chocolate
Tatte Bakery & Cafe | Beacon St,Halva Sesame Tea Cake (GF)
Tatte Bakery & Cafe | Beacon St,"Chicken, Baby Kale & Chickpea Salad"
Tatte Bakery & Cafe | Beacon St,Ham & Cheddar Quiche & Salad
Tatte Bakery & Cafe | Beacon St,G&G Muesli Cup
Tatte Bakery & Cafe | Beacon St,Plain Brownie (GF)
Tatte Bakery & Cafe | Beacon St,Fattoush Salad
Tatte Bakery & Cafe | Beacon St,Honey Carrot Cake Slice
Tatte Bakery & Cafe | Beacon St,Orange Upside Down Cake Slice
Tatte Bakery & Cafe | Beacon St,Cashew Pepper Spread
Tatte Bakery & Cafe | Beacon St,Apple Berry Tea
Tatte Bakery & Cafe | Beacon St,Sour Cherry Cheese Danish
Tatte Bakery & Cafe | Beacon St,16 Oz Iced White Peach & Mint Cooler
Tatte Bakery & Cafe | Beacon St,"(80 cal, Contains: Wheat, Milk, Egg, Soy, Tree Nut (Hazelnut))"
Tatte Bakery & Cafe | Beacon St,"Tatte T2 Drip Blend - 12 oz, Whole Bean"
Tatte Bakery & Cafe | Beacon St,G&G Berries & Grapes
Tatte Bakery & Cafe | Beacon St,KITCHEN
Tatte Bakery & Cafe | Beacon St,16 Oz Iced Mango & Ginger Cooler
Tatte Bakery & Cafe | Beacon St,Avocado Tartine
Tatte Bakery & Cafe | Beacon St,A double shot of espresso poured over cold water.
Tatte Bakery & Cafe | Beacon St,Cranberry Pistachio Bag
Tatte Bakery & Cafe | Beacon St,Strawberry Turnover
Tatte Bakery & Cafe | Beacon St,Lamb Kebab Plate
Tatte Bakery & Cafe | Beacon St,Iced Golden Green Tea
Tatte Bakery & Cafe | Beacon St,Pear Tart
Tatte Bakery & Cafe | Beacon St,Iced Latte
Tatte Bakery & Cafe | Beacon St,Mixed Nut Tart Slice
Tatte Bakery & Cafe | Beacon St,"2 salad rolls in a bag. (280 cal, Contains: Wheat, Egg)"
Tatte Bakery & Cafe | Beacon St,Latte
Tatte Bakery & Cafe | Beacon St,Sparkling Italian blood orange soda from San Pellegrino.
Tatte Bakery & Cafe | Beacon St,Double Espresso
Tatte Bakery & Cafe | Beacon St,Monkey Bread
Tatte Bakery & Cafe | Beacon St,"Smoked Salmon, Avocado, & Egg Sandwich"
Tatte Bakery & Cafe | Beacon St,16 Oz Iced Strawberry & Cardamom Cooler
Tatte Bakery & Cafe | Beacon St,Orange Juice 12oz
Tatte Bakery & Cafe | Beacon St,Coconut Macaroons (IND)
Tatte Bakery & Cafe | Beacon St,1/2 Dozen Challah Rolls
Tatte Bakery & Cafe | Beacon St,Cup - Strawberry & Raspberry Cheesecake
Tatte Bakery & Cafe | Beacon St,Tiramisu
Tatte Bakery & Cafe | Beacon St,Almond Croissant
Tatte Bakery & Cafe | Beacon St,Chocolate Croissant
Tatte Bakery & Cafe | Beacon St,Tuna Salad
Tatte Bakery & Cafe | Beacon St,Fresh Corn & Avocado Farro Bowl
Tatte Bakery & Cafe | Beacon St,Golden Green Tea
